definition_xml,store_name,brand,categories,declared_vehicle_type,type_description,function_keys,function_labels,definition_kind,source_review_reasons,function_cohort_id,suggested_primary_family,suggested_primary_role,suggested_secondary_roles,suggested_capabilities,semantic_confidence,semantic_review_status,support_layers,decision_basis,semantic_conflict_detail,implementation_divergence,reviewer_decision_status,approved_primary_family,approved_primary_role,approved_secondary_roles,approved_capabilities,reviewer_notes,review_unit_id,reviewed_primary_family,reviewed_primary_role,reviewed_secondary_roles,reviewed_capabilities,consolidation_resolution,semantic_profile_state,semantic_catalogue_version
elho/scorpio550/scorpio550.xml,Scorpio 550,ELHO,stonePickers,stonePicker,stone picker,$l10n_function_stonePicker,Stone pickers are used to remove stones from a field.,DIRECT_MODEL,,SC-F110,SOIL_PREPARATION,STONE_PICKER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_stonePicker:STONE_PICKER ; TYPE_DESC=stone picker:STONE_PICKER ; DECLARED_TYPE=stonePicker:STONE_PICKER,,,APPROVED,,,,,,SC-R129,SOIL_PREPARATION,STONE_PICKER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
elmersMfg/haulMaster/haulMaster.xml,HaulMaster,ELMERSMFG,augerWagons,augerWagon,auger wagon,$l10n_function_augerWagon,Auger wagons (also known as chaser bins) are used in the field for temporarily storing different crop types and directly unload them into other trailers.,DIRECT_MODEL,,SC-F006,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_augerWagon:AUGER_WAGON ; TYPE_DESC=auger wagon:AUGER_WAGON ; DECLARED_TYPE=augerWagon:AUGER_WAGON ; CATEGORY=augerWagons:AUGER_WAGON,,,APPROVED,,,,,,SC-R008,TRANSPORT_AND_LOGISTICS,AUGER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
elmersMfg/ravage/ravage.xml,Ravage,ELMERSMFG,strawBlowers,strawBlower,straw blower,$l10n_function_feederBale,This machine takes straw bales and uses them to cover the ground of an animal husbandry with straw.,DIRECT_MODEL,,SC-F036,LIVESTOCK_AND_FEED,STRAW_BLOWER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_feederBale:STRAW_BLOWER ; TYPE_DESC=straw blower:STRAW_BLOWER,,,APPROVED,,,,,,SC-R041,LIVESTOCK_AND_FEED,STRAW_BLOWER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
elmersMfg/super7/super7.xml,Super 7,ELMERSMFG,weeders,weeder,weeder,$l10n_function_weeder,"Weeders pull out small grown weeds between crops, improving the field's state. They can only be used in the first growing stages of crops.",DIRECT_MODEL,,SC-F139,CROP_CARE,WEEDER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_weeder:WEEDER ; TYPE_DESC=weeder:WEEDER ; DECLARED_TYPE=weeder:WEEDER ; CATEGORY=weeders:WEEDER,,,APPROVED,,,,,,SC-R162,CROP_CARE,WEEDER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
ero/grapeliner7000/grapeliner7000.xml,Grapeliner Series 7000,ERO,grapeHarvesters,vineHarvester,harvester,$l10n_function_combine,This machine can harvest the indicated crop types.,DIRECT_MODEL,,SC-F023,HARVEST,SPECIALTY_HARVESTER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_combine:SPECIALTY_HARVESTER ; TYPE_DESC=harvester:SELF_PROPELLED_HARVESTER ; DECLARED_TYPE=vineHarvester:SPECIALTY_HARVESTER ; CATEGORY=grapeHarvesters:SELF_PROPELLED_HARVESTER,,,APPROVED,,,,,,SC-R027,HARVEST,SPECIALTY_HARVESTER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
faresin/pf224/pf224.xml,PF 2.24 Plus,FARESIN,forageMixers,mixerWagon,mixer wagon,$l10n_function_feeder,"A forage mixer wagon blends silage, hay, mineral feed and straw into Total Mixed Ration (TMR) that can be fed to cows.",DIRECT_MODEL,,SC-F035,LIVESTOCK_AND_FEED,MIXER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_feeder:MIXER_WAGON ; TYPE_DESC=mixer wagon:MIXER_WAGON,,,APPROVED,,,,,,SC-R040,LIVESTOCK_AND_FEED,MIXER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
faresin/pf226/pf226.xml,Leader PF 2.26 Plus Ecomode,FARESIN,forageMixers,drivableMixerWagon,mixer wagon,$l10n_function_feeder,"A forage mixer wagon blends silage, hay, mineral feed and straw into Total Mixed Ration (TMR) that can be fed to cows.",DIRECT_MODEL,,SC-F035,LIVESTOCK_AND_FEED,MIXER_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_feeder:MIXER_WAGON ; TYPE_DESC=mixer wagon:MIXER_WAGON,,,APPROVED,,,,,,SC-R040,LIVESTOCK_AND_FEED,MIXER_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmax/rapidTrailed/rapidTrailed.xml,Rapide 450 Trailed,FARMAX,spaders,turnOnCultivator,spader,$l10n_function_spader,A spader prepares fields for the next sowing. It can be used instead of a plow.,DIRECT_MODEL,,SC-F105,SOIL_PREPARATION,SPADER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_spader:SPADER ; TYPE_DESC=spader:SPADER ; DECLARED_TYPE=turnOnCultivator:CULTIVATOR,,,APPROVED,,,,,,SC-R123,SOIL_PREPARATION,SPADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmet/softer11/softer11.xml,Softer 11 PS,FARMET,discHarrows,cultivator,disc harrow,$l10n_function_discHarrow,Disc harrows are used for shallow cultivation of fields.,DIRECT_MODEL,,SC-F033,SOIL_PREPARATION,DISC_HARROW,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_discHarrow:DISC_HARROW ; TYPE_DESC=disc harrow:DISC_HARROW ; DECLARED_TYPE=cultivator:CULTIVATOR ; CATEGORY=discHarrows:DISC_HARROW,,,APPROVED,,,,,,SC-R038,SOIL_PREPARATION,DISC_HARROW,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmtech/ddk2400/ddk2400.xml,DDK 2400,FARMTECH,trailers,trailer,tipper,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmtech/dpw1800/dpw1800.xml,DPW 1800,FARMTECH,baleLoaders | trailersFlatbed,dynamicMountAttacherTrailer,tipper,$l10n_function_baleTrailer,A bale trailer is used to transport bales.,DIRECT_MODEL,MULTIPLE_STORE_CATEGORIES,SC-F010,TRANSPORT_AND_LOGISTICS,BALE_TRAILER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baleTrailer:BALE_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=dynamicMountAttacherTrailer:GENERAL_TRAILER ; CATEGORY=baleLoaders:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R012,TRANSPORT_AND_LOGISTICS,BALE_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmtech/edk650/edk650.xml,EDK 650,FARMTECH,trailers,trailer,tipper,$l10n_function_tipper,Tippers/trailers are used to transport different crop types.,DIRECT_MODEL,,SC-F121,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tipper:TIPPER_TRAILER ; TYPE_DESC=tipper:TIPPER_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER,,,APPROVED,,,,,,SC-R144,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmtech/supercis800/supercis800.xml,Supercis 800,FARMTECH,slurryTanks,manureBarrel,slurry tanker,$l10n_function_slurrySpreader,Slurry tankers are used to fertilize the field with slurry.,DIRECT_MODEL,,SC-F095,CROP_CARE,SLURRY_TANKER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_slurrySpreader:SLURRY_TANKER ; TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureBarrel:SLURRY_TANKER ; CATEGORY=slurryTanks:SLURRY_TANKER,,,APPROVED,,,,,,SC-R109,CROP_CARE,SLURRY_TANKER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
farmtech/variofex750/variofex750.xml,Variofex 750,FARMTECH,manureSpreaders | grapeTools,manureSpreader,manure spreader,$l10n_function_manureSpreader | $l10n_function_vineOliveTool,Manure spreaders improve the harvest of your fields. | This tool suits perfectly for grape and olive farming.,DIRECT_MODEL,MULTIPLE_STORE_CATEGORIES,SC-F072,CROP_CARE,MANURE_SPREADER,,VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_manureSpreader:MANURE_SPREADER ; TYPE_DESC=manure spreader:MANURE_SPREADER ; DECLARED_TYPE=manureSpreader:MANURE_SPREADER ; CATEGORY=manureSpreaders:MANURE_SPREADER,,,APPROVED,,,,,,SC-R083,CROP_CARE,MANURE_SPREADER,,VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/cargoT740/cargoT740.xml,Cargo T740,FENDT,teleLoaderVehicles,teleHandler,telehandler,$l10n_function_telehandler,Telehandlers are used to stack and load various goods.,INHERITED_VARIANT,INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F120,MATERIAL_HANDLING,TELEHANDLER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_telehandler:TELEHANDLER ; TYPE_DESC=telehandler:TELEHANDLER ; DECLARED_TYPE=teleHandler:TELEHANDLER ; CATEGORY=teleLoaderVehicles:TELEHANDLER,,,APPROVED,,,,,,SC-R143,MATERIAL_HANDLING,TELEHANDLER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/freeFlow25FT/freeFlow25FT.xml,FreeFlow 25FT,FENDT,harvesters,tractor,header,$l10n_function_cutter,Headers are attached to harvesters.,INHERITED_VARIANT,DECLARED_TYPE_DIFFERS_FROM_PARENT | INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F030,HARVEST,HARVEST_HEADER,,,CONFLICTED,CONFLICTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_cutter:HARVEST_HEADER ; TYPE_DESC=header:HARVEST_HEADER ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=harvesters:SELF_PROPELLED_HARVESTER,DECLARED_TYPE_DIFFERS_FROM_PARENT:TRACTOR->HARVEST_HEADER,DECLARED_TYPE:TRACTOR,APPROVED,,,,,,SC-R035,HARVEST,HARVEST_HEADER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/katana/katana.xml,Katana,FENDT,forageHarvesters,combineDrivable,harvester,$l10n_function_combineForage | $l10n_function_combineNeedsForageCutter,"Forage harvesters process the indicated crop types. | For a forage harvester to work, it also needs a suitable header.",DIRECT_MODEL,,SC-F025,HARVEST,FORAGE_HARVESTER,,REQUIRES_FORAGE_HEADER,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_combineForage:FORAGE_HARVESTER ; TYPE_DESC=harvester:SELF_PROPELLED_HARVESTER ; DECLARED_TYPE=combineDrivable:SELF_PROPELLED_HARVESTER ; CATEGORY=forageHarvesters:FORAGE_HARVESTER,,,APPROVED,,,,,,SC-R030,HARVEST,FORAGE_HARVESTER,,REQUIRES_FORAGE_HEADER,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/mt1100/mt1100.xml,1100 Vario MT,FENDT,tractorsL,tractor,tractor,$l10n_function_tractor,Tractors are required to pull trailers and tools.,DIRECT_MODEL,,SC-F128,POWER_AND_MOBILITY,TRACTOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsL:TRACTOR,,,APPROVED,,,,,,SC-R151,POWER_AND_MOBILITY,TRACTOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/rotana160V/rotana160V.xml,Rotana 160 V Combi,FENDT,balers,balerWrapper,baler,$l10n_function_baler | $l10n_function_baleWrapper,"A baler turns loose straw, grass, or hay into convenient bales. | A bale wrapper packs grass bales in foil so they can ferment into silage.",INHERITED_VARIANT,INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F015,GRASSLAND_AND_FORAGE,BALER,BALE_WRAPPER,BALE_WRAPPING,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,"FUNCTION=$l10n_function_baler:BALER,$l10n_function_baleWrapper:BALE_WRAPPER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=balerWrapper:BALER ; CATEGORY=balers:BALER",,,APPROVED,,,,,,SC-R017,GRASSLAND_AND_FORAGE,BALER,BALE_WRAPPER,BALE_WRAPPING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/series5275csl/series5275csl.xml,5275 C SL,FENDT,harvesters,tractor,harvester,$l10n_function_combine | $l10n_function_combineNeedsCutter,"This machine can harvest the indicated crop types. | For a harvester to work, it also needs a suitable header.",INHERITED_VARIANT,DECLARED_TYPE_DIFFERS_FROM_PARENT | INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F024,HARVEST,COMBINE_HARVESTER,,REQUIRES_HEADER,CONFLICTED,CONFLICTED,FUNCTION | TYPE_DESC | CATEGORY,FUNCTION=$l10n_function_combine:COMBINE_HARVESTER ; TYPE_DESC=harvester:SELF_PROPELLED_HARVESTER ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=harvesters:SELF_PROPELLED_HARVESTER,DECLARED_TYPE_DIFFERS_FROM_PARENT:TRACTOR->COMBINE_HARVESTER,DECLARED_TYPE:TRACTOR,APPROVED,,,,,,SC-R028,HARVEST,COMBINE_HARVESTER,,REQUIRES_HEADER,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/squadra1290/squadra1290.xml,Squadra 1290 N UD,FENDT,balersSquare,baler,baler,$l10n_function_baler,"A baler turns loose straw, grass, or hay into convenient bales.",INHERITED_VARIANT,INHERITED_DEFINITION | PARENT_ATTRIBUTE_OPERATIONS,SC-F014,GRASSLAND_AND_FORAGE,BALER,,,CORROBORATED,SUGGESTED_EXCEPTION_REVIEW,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_baler:BALER ; TYPE_DESC=baler:BALER ; DECLARED_TYPE=baler:BALER ; CATEGORY=balersSquare:BALER,,,APPROVED,,,,,,SC-R016,GRASSLAND_AND_FORAGE,BALER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/tigo75VR/tigo75VR.xml,Tigo 75 VR D,FENDT,loaderWagons,forageWagon,loading wagon,$l10n_function_forageWagon,"A forage wagon collects grass, hay, or straw. It can also be filled with chaff.",DIRECT_MODEL,,SC-F039,GRASSLAND_AND_FORAGE,FORAGE_WAGON,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_forageWagon:FORAGE_WAGON ; TYPE_DESC=loading wagon:FORAGE_WAGON ; DECLARED_TYPE=forageWagon:FORAGE_WAGON ; CATEGORY=loaderWagons:FORAGE_WAGON,,,APPROVED,,,,,,SC-R045,GRASSLAND_AND_FORAGE,FORAGE_WAGON,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario1000/vario1000.xml,1000 Vario,FENDT,tractorsL,tractor,tractor,$l10n_function_tractor,Tractors are required to pull trailers and tools.,DIRECT_MODEL,,SC-F128,POWER_AND_MOBILITY,TRACTOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsL:TRACTOR,,,APPROVED,,,,,,SC-R151,POWER_AND_MOBILITY,TRACTOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario200/vario200.xml,200 V Vario,FENDT,tractorsS,tractor,tractor,$l10n_function_tractor | $l10n_function_vineOliveTractor,Tractors are required to pull trailers and tools. | This tractor suits perfectly for grape and olive farming.,DIRECT_MODEL,,SC-F135,POWER_AND_MOBILITY,TRACTOR,,VINE_OLIVE_SPECIALISM,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsS:TRACTOR,,,APPROVED,,,,,,SC-R158,POWER_AND_MOBILITY,TRACTOR,,VINE_OLIVE_SPECIALISM,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario300/vario300.xml,300 Vario,FENDT,tractorsS,tractor,tractor,$l10n_function_tractor | $l10n_function_tractorFrontloader,Tractors are required to pull trailers and tools. | This tractor can also attach a front loader.,DIRECT_MODEL,,SC-F133,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsS:TRACTOR,,,APPROVED,,,,,,SC-R156,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario500/vario500.xml,500 Vario,FENDT,tractorsS,tractor,tractor,$l10n_function_tractor | $l10n_function_tractorFrontloader,Tractors are required to pull trailers and tools. | This tractor can also attach a front loader.,DIRECT_MODEL,,SC-F133,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsS:TRACTOR,,,APPROVED,,,,,,SC-R156,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario700/vario700.xml,700 Vario,FENDT,tractorsM,tractor,tractor,$l10n_function_tractor,Tractors are required to pull trailers and tools.,DIRECT_MODEL,,SC-F128,POWER_AND_MOBILITY,TRACTOR,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsM:TRACTOR,,,APPROVED,,,,,,SC-R151,POWER_AND_MOBILITY,TRACTOR,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/vario900/vario900.xml,900 Vario,FENDT,tractorsL,tractorReverseDriving,tractor,$l10n_function_tractor | $l10n_function_reverseDriveControl,Tractors are required to pull trailers and tools. | This vehicle is equipped with reverse drive control.,DIRECT_MODEL,,SC-F130,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractorReverseDriving:TRACTOR ; CATEGORY=tractorsL:TRACTOR,,,APPROVED,,,,,,SC-R153,POWER_AND_MOBILITY,TRACTOR,,REVERSE_DRIVE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fendt/weight3300/weight3300.xml,3300,FENDT,weights,implement,Weight,$l10n_function_weight,A weight helps to keep a tractor's wheels on the ground and improves its balance.,DIRECT_MODEL,,SC-F141,SUPPORT_AND_UTILITY,BALLAST_WEIGHT,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_weight:BALLAST_WEIGHT ; TYPE_DESC=Weight:BALLAST_WEIGHT,,,APPROVED,,,,,,SC-R164,SUPPORT_AND_UTILITY,BALLAST_WEIGHT,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fiat/series90/series90.xml,160-90 DT,FIAT,tractorsM,tractor,tractor,$l10n_function_tractor | $l10n_function_tractorFrontloader,Tractors are required to pull trailers and tools. | This tractor can also attach a front loader.,DIRECT_MODEL,,SC-F133,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_tractor:TRACTOR ; TYPE_DESC=tractor:TRACTOR ; DECLARED_TYPE=tractor:TRACTOR ; CATEGORY=tractorsM:TRACTOR,,,APPROVED,,,,,,SC-R156,POWER_AND_MOBILITY,TRACTOR,,FRONT_LOADER_COMPATIBLE,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/asw271/asw271.xml,ASW 271,FLIEGL,trailers,trailer,trailer,$l10n_function_tipper | $l10n_function_manureSpreader,Tippers/trailers are used to transport different crop types. | Manure spreaders improve the harvest of your fields.,DIRECT_MODEL,,SC-F123,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,MANURE_SPREADER,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,"FUNCTION=$l10n_function_tipper:TIPPER_TRAILER,$l10n_function_manureSpreader:MANURE_SPREADER ; TYPE_DESC=trailer:GENERAL_TRAILER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=trailers:GENERAL_TRAILER",,,APPROVED,,,,,,SC-R146,TRANSPORT_AND_LOGISTICS,TIPPER_TRAILER,MANURE_SPREADER,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/bueffel/bueffel.xml,Büffel,FLIEGL,augerWagons,overloadingForageWagon,loading wagon,$l10n_function_forageWagon,"A forage wagon collects grass, hay, or straw. It can also be filled with chaff.",DIRECT_MODEL,,SC-F039,GRASSLAND_AND_FORAGE,FORAGE_WAGON,,OVERLOADING,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_forageWagon:FORAGE_WAGON ; TYPE_DESC=loading wagon:FORAGE_WAGON ; DECLARED_TYPE=overloadingForageWagon:FORAGE_WAGON ; CATEGORY=augerWagons:AUGER_WAGON,,,APPROVED,,,,,,SC-R046,GRASSLAND_AND_FORAGE,FORAGE_WAGON,,OVERLOADING,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/butterfly/butterfly.xml,Schmetterling,FLIEGL,baleLoaders,dynamicMountAttacherFork,bale loader,$l10n_function_baleStacker,A bale loader eases the collection of bales.,DIRECT_MODEL,,SC-F009,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC,FUNCTION=$l10n_function_baleStacker:BALE_LOADER ; TYPE_DESC=bale loader:BALE_LOADER ; DECLARED_TYPE=dynamicMountAttacherFork:LOADER_ATTACHMENT,,DECLARED_TYPE:LOADER_ATTACHMENT,APPROVED,,,,,,SC-R011,GRASSLAND_AND_FORAGE,BALE_LOADER,,BALE_COLLECTION,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/dts59/dts59.xml,DTS 5.9,FLIEGL,lowloaders,trailer,low loader,$l10n_function_lowLoader,This trailer can transport other vehicles.,DIRECT_MODEL,,SC-F069,TRANSPORT_AND_LOGISTICS,LOW_LOADER,,VEHICLE_TRANSPORT,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_lowLoader:LOW_LOADER ; TYPE_DESC=low loader:LOW_LOADER ; DECLARED_TYPE=trailer:GENERAL_TRAILER ; CATEGORY=lowloaders:LOW_LOADER,,,APPROVED,,,,,,SC-R080,TRANSPORT_AND_LOGISTICS,LOW_LOADER,,VEHICLE_TRANSPORT,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/noahTTW140/noahTTW140.xml,Noah TTW 140,FLIEGL,animalTransport,livestockTrailer,livestock trailer,$l10n_function_livestockTrailer,This trailer is used to transport animals.,DIRECT_MODEL,,SC-F066,LIVESTOCK_AND_FEED,LIVESTOCK_TRAILER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE,FUNCTION=$l10n_function_livestockTrailer:LIVESTOCK_TRAILER ; TYPE_DESC=livestock trailer:LIVESTOCK_TRAILER ; DECLARED_TYPE=livestockTrailer:LIVESTOCK_TRAILER,,,APPROVED,,,,,,SC-R077,LIVESTOCK_AND_FEED,LIVESTOCK_TRAILER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
fliegl/pfw18000MaxxLinePlus/pfw18000MaxxLinePlus.xml,PFW 18000 MaxxLine Plus,FLIEGL,slurryTanks,manureBarrel,slurry tanker,$l10n_function_slurrySpreader,Slurry tankers are used to fertilize the field with slurry.,DIRECT_MODEL,,SC-F095,CROP_CARE,SLURRY_TANKER,,,CORROBORATED,SUGGESTED,FUNCTION | TYPE_DESC | DECLARED_TYPE | CATEGORY,FUNCTION=$l10n_function_slurrySpreader:SLURRY_TANKER ; TYPE_DESC=slurry tanker:SLURRY_TANKER ; DECLARED_TYPE=manureBarrel:SLURRY_TANKER ; CATEGORY=slurryTanks:SLURRY_TANKER,,,APPROVED,,,,,,SC-R109,CROP_CARE,SLURRY_TANKER,,,APPROVAL_INHERITANCE,HUMAN_REVIEWED,1.0
